Original Filename,Shot Filename,Total Number of Keyframes,Keyframes in Shot,Keyframes per Second (Shot),Total Original Time,Start Time,End Time
170_0_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,170_32_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,2282,17,2.0833333333333344,1038.363,147.32,155.48
170_0_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,170_33_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,2282,31,1.845238095238094,1038.363,155.48,172.28
170_0_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,170_34_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,2282,5,1.2755102040816366,1038.363,172.28,176.2
170_0_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,170_35_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,2282,23,2.2460937499999982,1038.363,176.2,186.44
170_0_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,170_36_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,2282,4,1.9230769230769116,1038.363,186.44,188.52
170_0_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,170_37_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,2282,6,1.4705882352941233,1038.363,188.52,192.6
170_0_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,170_38_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,2282,36,2.3316062176165806,1038.363,192.6,208.04
170_0_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,170_39_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,2282,12,2.4193548387096735,1038.363,208.04,213.0
170_0_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,170_40_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,2282,48,2.448979591836735,1038.363,213.0,232.6
170_0_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,170_41_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,2282,17,2.6234567901234493,1038.363,232.6,239.08
170_0_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,170_42_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,2282,3,1.2096774193548436,1038.363,239.08,241.56
170_0_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,170_43_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,2282,4,1.388888888888891,1038.363,241.56,244.44
170_0_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,170_44_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,2282,12,2.4999999999999942,1038.363,244.44,249.24
170_0_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,170_45_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,2282,16,3.1249999999999973,1038.363,249.24,254.36
170_0_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,170_46_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,2282,3,1.6304347826087178,1038.363,254.36,256.2
170_0_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,170_47_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,2282,32,2.298850574712641,1038.363,256.2,270.12
170_0_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,170_48_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,2282,8,1.5624999999999987,1038.363,270.12,275.24
170_0_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,170_49_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,2282,7,1.5086206896551768,1038.363,275.24,279.88
170_0_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,170_50_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,2282,18,2.008928571428576,1038.363,279.88,288.84
170_0_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,170_51_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,2282,17,2.0047169811320713,1038.363,288.84,297.32
170_0_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,170_52_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,2282,25,2.349624060150379,1038.363,297.32,307.96
170_0_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,170_53_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,2282,6,1.530612244897953,1038.363,307.96,311.88
170_0_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,170_54_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,2282,45,2.0833333333333313,1038.363,311.88,333.48
170_0_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,170_55_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,2282,20,1.7241379310344878,1038.363,333.48,345.08
170_0_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,170_56_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,2282,22,1.7295597484276692,1038.363,345.08,357.8
170_0_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,170_57_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,2282,6,1.7045454545454632,1038.363,357.8,361.32
170_0_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,170_58_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,2282,33,2.500000000000002,1038.363,361.32,374.52
170_0_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,170_59_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,2282,23,1.9425675675675624,1038.363,374.52,386.36
170_0_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,170_60_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,2282,42,1.75,1038.363,386.36,410.36
170_0_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,170_61_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,2282,25,2.185314685314686,1038.363,410.36,421.8
170_0_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,170_62_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,2282,29,2.036516853932583,1038.363,421.8,436.04
170_0_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,170_63_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,2282,24,2.884615384615387,1038.363,436.04,444.36
170_0_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,170_64_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,2282,31,2.279411764705888,1038.363,444.36,457.96
170_0_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,170_65_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,2282,5,1.1363636363636276,1038.363,457.96,462.36
170_0_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,170_66_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,2282,19,2.305825242718444,1038.363,462.36,470.6
170_0_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,170_67_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,2282,23,1.9557823129251717,1038.363,470.6,482.36
170_0_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,170_68_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,2282,17,2.0047169811320846,1038.363,482.36,490.84
170_0_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,170_69_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,2282,20,1.8115942028985474,1038.363,490.84,501.88
170_0_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,170_70_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,2282,22,1.9784172661870496,1038.363,501.88,513.0
170_0_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,170_71_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,2282,17,1.8008474576271083,1038.363,513.0,522.44
170_0_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,170_72_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,2282,22,2.0522388059701657,1038.363,522.44,533.16
170_0_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,170_73_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,2282,26,2.321428571428562,1038.363,533.16,544.36
170_0_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,170_74_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,2282,8,2.0,1038.363,544.36,548.36
170_0_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,170_75_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,2282,31,2.1527777777777812,1038.363,548.36,562.76
170_0_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,170_76_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,2282,7,1.367187499999999,1038.363,562.76,567.88
170_0_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,170_77_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,2282,38,2.3170731707317107,1038.363,567.88,584.28
170_0_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,170_78_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,2282,9,1.1138613861386082,1038.363,584.28,592.36
170_0_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,170_79_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,2282,29,2.002762430939224,1038.363,592.36,606.84
170_0_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,170_80_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,2282,3,1.1029411764706232,1038.363,606.84,609.56
170_0_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,170_81_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,2282,22,2.23577235772357,1038.363,609.56,619.4
170_0_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,170_82_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,2282,45,1.8533772652388818,1038.363,619.4,643.68
170_0_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,170_83_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,2282,20,1.798561151079136,1038.363,643.68,654.8
170_0_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,170_84_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,2282,19,1.7463235294117654,1038.363,654.8,665.68
170_0_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,170_85_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,2282,6,1.0869565217391117,1038.363,665.68,671.2
170_0_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,170_86_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,2282,6,1.1904761904761991,1038.363,671.2,676.24
170_0_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,170_87_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,2282,21,1.6826923076923053,1038.363,676.24,688.72
170_0_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,170_88_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,2282,24,2.542372881355948,1038.363,688.72,698.16
170_0_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,170_89_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,2282,21,2.075098814229248,1038.363,698.16,708.28
170_0_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,170_90_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,2282,20,1.8382352941176479,1038.363,708.28,719.16
170_0_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,170_91_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,2282,10,1.879699248120283,1038.363,719.16,724.48
170_0_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,170_92_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,2282,24,2.013422818791953,1038.363,724.48,736.4
170_0_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,170_93_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,2282,29,1.9385026737967868,1038.363,736.4,751.36
170_0_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,170_94_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,2282,3,1.2931034482758976,1038.363,751.36,753.68
170_0_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,170_95_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,2282,24,2.1276595744680686,1038.363,753.68,764.96
170_0_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,170_96_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,2282,33,1.9230769230769267,1038.363,764.96,782.12
170_0_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,170_97_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,2282,17,2.248677248677265,1038.363,782.12,789.68
170_0_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,170_98_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,2282,4,1.1904761904761856,1038.363,789.68,793.04
170_0_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,170_99_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,2282,14,2.734374999999998,1038.363,793.04,798.16
170_0_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,170_100_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,2282,5,1.275510204081609,1038.363,798.16,802.08
170_0_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,170_101_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,2282,11,1.9366197183098761,1038.363,802.08,807.76
170_0_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,170_102_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,2282,3,1.470588235294144,1038.363,807.76,809.8
170_0_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,170_103_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,2282,5,1.6891891891891684,1038.363,809.8,812.76
170_0_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,170_104_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,2282,21,2.0114942528735527,1038.363,812.76,823.2
170_0_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,170_105_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,2282,5,1.275510204081646,1038.363,823.2,827.12
170_0_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,170_106_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,2282,27,2.1774193548387135,1038.363,827.12,839.52
170_0_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,170_107_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,2282,9,2.25,1038.363,839.52,843.52
170_0_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,170_108_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,2282,8,1.3157894736842017,1038.363,843.52,849.6
170_0_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,170_109_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,2282,9,1.7307692307692535,1038.363,849.6,854.8
170_0_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,170_110_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,2282,7,1.3059701492537281,1038.363,854.8,860.16
170_0_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,170_111_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,2282,8,1.3513513513513347,1038.363,860.16,866.08
170_0_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,170_112_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,2282,4,1.1235955056179947,1038.363,866.08,869.64
170_0_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,170_113_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,2282,5,1.25,1038.363,869.64,873.64
170_0_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,170_114_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,2282,5,1.3020833333333226,1038.363,873.64,877.48
170_0_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,170_115_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,2282,6,1.5624999999999871,1038.363,877.48,881.32
170_0_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,170_116_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,2282,5,1.4880952380952823,1038.363,881.32,884.68
170_0_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,170_117_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,2282,5,1.3586956521738895,1038.363,884.68,888.36
170_0_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,170_118_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,2282,8,1.6129032258064397,1038.363,888.36,893.32
170_0_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,170_119_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,2282,6,1.456310679611649,1038.363,893.32,897.44
170_0_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,170_120_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,2282,4,1.0,1038.363,897.44,901.44
170_0_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,170_121_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,2282,4,1.1494252873563533,1038.363,901.44,904.92
170_0_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,170_122_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,2282,33,2.330508474576258,1038.363,904.92,919.08
170_0_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,170_123_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,2282,57,2.6098901098901197,1038.363,919.08,940.92
170_0_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,170_124_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,2282,20,4.0322580645161,1038.363,940.92,945.88
170_0_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,170_125_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,2282,8,3.571428571428557,1038.363,945.88,948.12
170_0_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,170_126_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,2282,12,3.4883720930233157,1038.363,948.12,951.56
170_0_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,170_127_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,2282,14,3.977272727272619,1038.363,951.56,955.08
170_0_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,170_128_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,2282,13,4.166666666666661,1038.363,955.08,958.2
170_0_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,170_129_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,2282,11,3.3536585365853937,1038.363,958.2,961.48
170_0_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,170_130_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,2282,14,3.431372549019669,1038.363,961.48,965.56
170_0_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,170_131_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,2282,21,2.8225806451612696,1038.363,965.56,973.0
170_0_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,170_132_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,2282,21,3.301886792452823,1038.363,973.0,979.36
170_0_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,170_133_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,2282,8,2.1739130434782905,1038.363,979.36,983.04
170_0_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,170_134_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,2282,21,4.166666666666603,1038.363,983.04,988.08
170_0_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,170_135_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,2282,22,2.191235059760964,1038.363,988.08,998.12
170_0_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,170_136_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,2282,26,3.532608695652167,1038.363,998.12,1005.48
170_0_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,170_137_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,2282,24,2.2900763358778584,1038.363,1005.48,1015.96
170_0_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,170_138_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,2282,18,4.245283018867916,1038.363,1015.96,1020.2
170_0_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,170_139_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,2282,39,3.145161290322615,1038.363,1020.2,1032.6
170_0_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,170_140_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,2282,16,2.9411764705882057,1038.363,1032.6,1038.04
170_0_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,170_141_1CF95A5C-087-0014B-0000156D-1CF8BF1D.webm,2282,0,0.0,1038.363,1038.04,1038.363
171_0_1CF95B02-35A-0015B-0000156D-1CF8BF1D.webm,171_1_1CF95B02-35A-0015B-0000156D-1CF8BF1D.webm,4004,8,2.8985507246376816,1710.003,0,2.76
171_0_1CF95B02-35A-0015B-0000156D-1CF8BF1D.webm,171_2_1CF95B02-35A-0015B-0000156D-1CF8BF1D.webm,4004,20,2.8089887640449436,1710.003,2.76,9.88
171_0_1CF95B02-35A-0015B-0000156D-1CF8BF1D.webm,171_3_1CF95B02-35A-0015B-0000156D-1CF8BF1D.webm,4004,20,3.205128205128205,1710.003,9.88,16.12
171_0_1CF95B02-35A-0015B-0000156D-1CF8BF1D.webm,171_4_1CF95B02-35A-0015B-0000156D-1CF8BF1D.webm,4004,9,2.0454545454545463,1710.003,16.12,20.52
171_0_1CF95B02-35A-0015B-0000156D-1CF8BF1D.webm,171_5_1CF95B02-35A-0015B-0000156D-1CF8BF1D.webm,4004,8,3.1250000000000018,1710.003,20.52,23.08
171_0_1CF95B02-35A-0015B-0000156D-1CF8BF1D.webm,171_6_1CF95B02-35A-0015B-0000156D-1CF8BF1D.webm,4004,8,2.7777777777777755,1710.003,23.08,25.96
171_0_1CF95B02-35A-0015B-0000156D-1CF8BF1D.webm,171_7_1CF95B02-35A-0015B-0000156D-1CF8BF1D.webm,4004,27,3.1542056074766345,1710.003,25.96,34.52
171_0_1CF95B02-35A-0015B-0000156D-1CF8BF1D.webm,171_8_1CF95B02-35A-0015B-0000156D-1CF8BF1D.webm,4004,9,2.678571428571429,1710.003,34.52,37.88
171_0_1CF95B02-35A-0015B-0000156D-1CF8BF1D.webm,171_9_1CF95B02-35A-0015B-0000156D-1CF8BF1D.webm,4004,7,2.364864864864864,1710.003,37.88,40.84
171_0_1CF95B02-35A-0015B-0000156D-1CF8BF1D.webm,171_10_1CF95B02-35A-0015B-0000156D-1CF8BF1D.webm,4004,12,3.750000000000005,1710.003,40.84,44.04
171_0_1CF95B02-35A-0015B-0000156D-1CF8BF1D.webm,171_11_1CF95B02-35A-0015B-0000156D-1CF8BF1D.webm,4004,7,2.034883720930234,1710.003,44.04,47.48
171_0_1CF95B02-35A-0015B-0000156D-1CF8BF1D.webm,171_12_1CF95B02-35A-0015B-0000156D-1CF8BF1D.webm,4004,14,2.108433734939759,1710.003,47.48,54.12
171_0_1CF95B02-35A-0015B-0000156D-1CF8BF1D.webm,171_13_1CF95B02-35A-0015B-0000156D-1CF8BF1D.webm,4004,10,1.506024096385542,1710.003,54.12,60.76
171_0_1CF95B02-35A-0015B-0000156D-1CF8BF1D.webm,171_14_1CF95B02-35A-0015B-0000156D-1CF8BF1D.webm,4004,17,2.2606382978723394,1710.003,60.76,68.28
171_0_1CF95B02-35A-0015B-0000156D-1CF8BF1D.webm,171_15_1CF95B02-35A-0015B-0000156D-1CF8BF1D.webm,4004,16,2.2222222222222214,1710.003,68.28,75.48
171_0_1CF95B02-35A-0015B-0000156D-1CF8BF1D.webm,171_16_1CF95B02-35A-0015B-0000156D-1CF8BF1D.webm,4004,11,1.80921052631579,1710.003,75.48,81.56
171_0_1CF95B02-35A-0015B-0000156D-1CF8BF1D.webm,171_17_1CF95B02-35A-0015B-0000156D-1CF8BF1D.webm,4004,8,2.272727272727275,1710.003,81.56,85.08
171_0_1CF95B02-35A-0015B-0000156D-1CF8BF1D.webm,171_18_1CF95B02-35A-0015B-0000156D-1CF8BF1D.webm,4004,8,3.3333333333333255,1710.003,85.08,87.48
171_0_1CF95B02-35A-0015B-0000156D-1CF8BF1D.webm,171_19_1CF95B02-35A-0015B-0000156D-1CF8BF1D.webm,4004,8,1.2345679012345698,1710.003,87.48,93.96
171_0_1CF95B02-35A-0015B-0000156D-1CF8BF1D.webm,171_20_1CF95B02-35A-0015B-0000156D-1CF8BF1D.webm,4004,11,3.273809523809524,1710.003,93.96,97.32
171_0_1CF95B02-35A-0015B-0000156D-1CF8BF1D.webm,171_21_1CF95B02-35A-0015B-0000156D-1CF8BF1D.webm,4004,18,3.4090909090909083,1710.003,97.32,102.6
171_0_1CF95B02-35A-0015B-0000156D-1CF8BF1D.webm,171_22_1CF95B02-35A-0015B-0000156D-1CF8BF1D.webm,4004,25,3.5919540229885016,1710.003,102.6,109.56
171_0_1CF95B02-35A-0015B-0000156D-1CF8BF1D.webm,171_23_1CF95B02-35A-0015B-0000156D-1CF8BF1D.webm,4004,7,1.3461538461538454,1710.003,109.56,114.76
171_0_1CF95B02-35A-0015B-0000156D-1CF8BF1D.webm,171_24_1CF95B02-35A-0015B-0000156D-1CF8BF1D.webm,4004,9,3.7500000000000133,1710.003,114.76,117.16
171_0_1CF95B02-35A-0015B-0000156D-1CF8BF1D.webm,171_25_1CF95B02-35A-0015B-0000156D-1CF8BF1D.webm,4004,4,1.0638297872340412,1710.003,117.16,120.92
171_0_1CF95B02-35A-0015B-0000156D-1CF8BF1D.webm,171_26_1CF95B02-35A-0015B-0000156D-1CF8BF1D.webm,4004,32,2.2988505747126435,1710.003,120.92,134.84
171_0_1CF95B02-35A-0015B-0000156D-1CF8BF1D.webm,171_27_1CF95B02-35A-0015B-0000156D-1CF8BF1D.webm,4004,46,2.090909090909091,1710.003,134.84,156.84
171_0_1CF95B02-35A-0015B-0000156D-1CF8BF1D.webm,171_28_1CF95B02-35A-0015B-0000156D-1CF8BF1D.webm,4004,8,1.6393442622950836,1710.003,156.84,161.72
171_0_1CF95B02-35A-0015B-0000156D-1CF8BF1D.webm,171_29_1CF95B02-35A-0015B-0000156D-1CF8BF1D.webm,4004,9,2.008928571428576,1710.003,161.72,166.2
171_0_1CF95B02-35A-0015B-0000156D-1CF8BF1D.webm,171_30_1CF95B02-35A-0015B-0000156D-1CF8BF1D.webm,4004,5,1.6025641025641002,1710.003,166.2,169.32
171_0_1CF95B02-35A-0015B-0000156D-1CF8BF1D.webm,171_31_1CF95B02-35A-0015B-0000156D-1CF8BF1D.webm,4004,3,1.388888888888891,1710.003,169.32,171.48
171_0_1CF95B02-35A-0015B-0000156D-1CF8BF1D.webm,171_32_1CF95B02-35A-0015B-0000156D-1CF8BF1D.webm,4004,40,2.2026431718061676,1710.003,171.48,189.64
171_0_1CF95B02-35A-0015B-0000156D-1CF8BF1D.webm,171_33_1CF95B02-35A-0015B-0000156D-1CF8BF1D.webm,4004,17,1.6346153846153837,1710.003,189.64,200.04
171_0_1CF95B02-35A-0015B-0000156D-1CF8BF1D.webm,171_34_1CF95B02-35A-0015B-0000156D-1CF8BF1D.webm,4004,4,1.1363636363636331,1710.003,200.04,203.56
